ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS 
746,191,-12,2,0,200,10,80,20,800,400,20,12,30
734,193,-12,2,0,200,10,80,20,800,400,20,12,30
722,195,-12,2,0,200,10,80,20,800,400,20,12,30
710,197,-12,2,0,200,10,80,20,800,400,20,12,30
698,199,-12,2,1,200,10,80,20,800,400,20,12,30
686,201,-12,2,0,220,10,80,20,800,400,20,12,30
674,203,-12,2,0,220,10,80,20,800,400,20,12,30
662,205,-12,2,0,220,10,80,20,800,400,20,12,30
650,207,-12,2,0,220,10,80,20,800,400,20,12,30
638,209,-12,2,0,220,10,80,20,800,400,20,12,30
626,211,-12,2,0,220,10,80,20,800,400,20,12,30
614,213,-12,2,0,220,10,80,20,800,400,20,12,30
602,215,-12,2,0,220,10,80,20,800,400,20,12,30
590,217,-12,2,0,220,10,80,20,800,400,20,12,30
578,219,-12,2,0,220,10,80,20,800,400,20,12,30
566,221,-12,2,0,220,10,80,20,800,400,20,12,30
554,223,-12,2,0,220,10,80,20,800,400,20,12,30
542,225,-12,2,0,220,10,80,20,800,400,20,12,30
530,227,-12,2,0,220,10,80,20,800,400,20,12,30
518,229,-12,2,0,220,10,80,20,800,400,20,12,30
506,231,-12,2,0,220,10,80,20,800,400,20,12,30
494,233,-12,2,0,220,10,80,20,800,400,20,12,30
482,235,-12,2,0,220,10,80,20,800,400,20,12,30
470,237,-12,2,0,220,10,80,20,800,400,20,12,30
458,239,-12,2,0,220,10,80,20,800,400,20,12,30
446,241,-12,2,0,220,10,80,20,800,400,20,12,30
434,243,-12,2,0,220,10,80,20,800,400,20,12,30
422,245,-12,2,0,220,10,80,20,800,400,20,12,30
410,247,-12,2,0,220,10,80,20,800,400,20,12,30
398,249,-12,2,0,220,10,80,20,800,400,20,12,30
386,251,-12,2,0,220,10,80,20,800,400,20,12,30
374,253,-12,2,0,220,10,80,20,800,400,20,12,30
362,255,-12,2,0,220,10,80,20,800,400,20,12,30
350,257,-12,2,0,220,10,80,20,800,400,20,12,30
338,259,-12,2,0,220,10,80,20,800,400,20,12,30
326,261,-12,2,0,220,10,80,20,800,400,20,12,30
314,263,-12,2,0,220,10,80,20,800,400,20,12,30
302,265,-12,2,0,220,10,80,20,800,400,20,12,30
290,267,-12,2,0,220,10,80,20,800,400,20,12,30
278,269,-12,2,0,220,10,80,20,800,400,20,12,30
266,271,-12,2,0,220,10,80,20,800,400,20,12,30
254,273,-12,2,0,220,10,80,20,800,400,20,12,30
242,275,-12,2,0,220,10,80,20,800,400,20,12,30
230,277,-12,2,0,220,10,80,20,800,400,20,12,30
218,279,-12,2,0,220,10,80,20,800,400,20,12,30
206,281,-12,2,0,220,10,80,20,800,400,20,12,30
194,283,-12,2,0,220,10,80,20,800,400,20,12,30
182,285,-12,2,0,220,10,80,20,800,400,20,12,30
170,287,-12,2,0,220,10,80,20,800,400,20,12,30
158,289,-12,2,0,220,10,80,20,800,400,20,12,30
146,291,-12,2,0,220,10,80,20,800,400,20,12,30
134,293,-12,2,0,220,10,80,20,800,400,20,12,30
122,295,-12,2,0,220,10,80,20,800,400,20,12,30
110,297,-12,2,0,220,10,80,20,800,400,20,12,30
98,299,-12,2,0,220,10,80,20,800,400,20,12,30
86,301,-12,2,0,220,10,80,20,800,400,20,12,30
74,303,-12,2,0,220,10,80,20,800,400,20,12,30
62,305,-12,2,0,220,10,80,20,800,400,20,12,30
50,307,-12,2,0,220,10,80,20,800,400,20,12,30
38,309,-12,2,0,220,10,80,20,800,400,20,12,30
50,311,12,2,0,220,10,80,20,800,400,20,12,30
62,313,12,2,0,220,10,80,20,800,400,20,12,30
74,315,12,2,0,220,10,80,20,800,400,20,12,30
86,317,12,2,0,220,10,80,20,800,400,20,12,30
98,319,12,2,0,220,10,80,20,800,400,20,12,30
110,321,12,2,0,220,10,80,20,800,400,20,12,30
122,323,12,2,0,220,10,80,20,800,400,20,12,30
134,325,12,2,0,220,10,80,20,800,400,20,12,30
146,327,12,2,1,220,10,80,20,800,400,20,12,30
158,329,12,2,0,240,10,80,20,800,400,20,12,30
170,331,12,2,0,240,10,80,20,800,400,20,12,30
182,333,12,2,0,240,10,80,20,800,400,20,12,30
194,335,12,2,0,240,10,80,20,800,400,20,12,30
206,337,12,2,1,240,10,80,20,800,400,20,12,30
218,339,12,2,0,260,10,80,20,800,400,20,12,30
230,341,12,2,0,260,10,80,20,800,400,20,12,30
242,343,12,2,0,260,10,80,20,800,400,20,12,30
254,345,12,2,1,260,10,80,20,800,400,20,12,30
266,347,12,2,0,280,10,80,20,800,400,20,12,30
278,349,12,2,0,280,10,80,20,800,400,20,12,30
290,351,12,2,0,280,10,80,20,800,400,20,12,30
302,353,12,2,1,280,10,80,20,800,400,20,12,30
314,355,12,2,0,300,10,80,20,800,400,20,12,30
326,357,12,2,0,300,10,80,20,800,400,20,12,30
338,359,12,2,0,300,10,80,20,800,400,20,12,30
350,361,12,2,0,300,10,80,20,800,400,20,12,30
362,363,12,2,0,300,10,80,20,800,400,20,12,30
374,365,12,2,0,300,10,80,20,800,400,20,12,30
386,367,12,2,0,300,10,80,20,800,400,20,12,30
398,369,12,2,0,300,10,80,20,800,400,20,12,30
410,367,12,-2,1,300,10,80,20,800,400,20,12,30
422,365,12,-2,0,320,10,80,20,800,400,20,12,30
434,363,12,-2,0,320,10,80,20,800,400,20,12,30
446,361,12,-2,0,320,10,80,20,800,400,20,12,30
458,359,12,-2,0,320,10,80,20,800,400,20,12,30
470,357,12,-2,0,320,10,80,20,800,400,20,12,30
482,355,12,-2,0,320,10,80,20,800,400,20,12,30
494,353,12,-2,0,320,10,80,20,800,400,20,12,30
506,351,12,-2,0,320,10,80,20,800,400,20,12,30
518,349,12,-2,0,320,10,80,20,800,400,20,12,30
530,347,12,-2,0,320,10,80,20,800,400,20,12,30
542,345,12,-2,0,320,10,80,20,800,400,20,12,30
554,343,12,-2,0,320,10,80,20,800,400,20,12,30
566,341,12,-2,0,320,10,80,20,800,400,20,12,30
578,339,12,-2,0,320,10,80,20,800,400,20,12,30
590,337,12,-2,0,320,10,80,20,800,400,20,12,30
602,335,12,-2,0,320,10,80,20,800,400,20,12,30
614,333,12,-2,0,320,10,80,20,800,400,20,12,30
626,331,12,-2,0,320,10,80,20,800,400,20,12,30
638,329,12,-2,0,320,10,80,20,800,400,20,12,30
650,327,12,-2,-1,320,10,80,20,800,400,20,12,30
662,325,12,-2,0,300,10,80,20,800,400,20,12,30
674,323,12,-2,0,300,10,80,20,800,400,20,12,30
686,321,12,-2,0,300,10,80,20,800,400,20,12,30
698,319,12,-2,0,300,10,80,20,800,400,20,12,30
710,317,12,-2,0,300,10,80,20,800,400,20,12,30
722,315,12,-2,0,300,10,80,20,800,400,20,12,30
734,313,12,-2,0,300,10,80,20,800,400,20,12,30
746,311,12,-2,0,300,10,80,20,800,400,20,12,30
758,309,12,-2,0,300,10,80,20,800,400,20,12,30
770,307,12,-2,0,300,10,80,20,800,400,20,12,30
758,305,-12,-2,0,300,10,80,20,800,400,20,12,30
746,303,-12,-2,0,300,10,80,20,800,400,20,12,30
734,301,-12,-2,0,300,10,80,20,800,400,20,12,30
722,299,-12,-2,0,300,10,80,20,800,400,20,12,30
710,297,-12,-2,0,300,10,80,20,800,400,20,12,30
698,295,-12,-2,0,300,10,80,20,800,400,20,12,30
686,293,-12,-2,0,300,10,80,20,800,400,20,12,30
674,291,-12,-2,0,300,10,80,20,800,400,20,12,30
662,289,-12,-2,0,300,10,80,20,800,400,20,12,30
650,287,-12,-2,0,300,10,80,20,800,400,20,12,30
638,285,-12,-2,0,300,10,80,20,800,400,20,12,30
626,283,-12,-2,0,300,10,80,20,800,400,20,12,30
614,281,-12,-2,0,300,10,80,20,800,400,20,12,30
602,279,-12,-2,0,300,10,80,20,800,400,20,12,30
590,277,-12,-2,0,300,10,80,20,800,400,20,12,30
578,275,-12,-2,0,300,10,80,20,800,400,20,12,30
566,273,-12,-2,0,300,10,80,20,800,400,20,12,30
554,271,-12,-2,0,300,10,80,20,800,400,20,12,30
542,269,-12,-2,0,300,10,80,20,800,400,20,12,30
530,267,-12,-2,-1,300,10,80,20,800,400,20,12,30
518,265,-12,-2,0,280,10,80,20,800,400,20,12,30
506,263,-12,-2,0,280,10,80,20,800,400,20,12,30
494,261,-12,-2,0,280,10,80,20,800,400,20,12,30
482,259,-12,-2,0,280,10,80,20,800,400,20,12,30
470,257,-12,-2,0,280,10,80,20,800,400,20,12,30
458,255,-12,-2,0,280,10,80,20,800,400,20,12,30
446,253,-12,-2,0,280,10,80,20,800,400,20,12,30
434,251,-12,-2,0,280,10,80,20,800,400,20,12,30
422,249,-12,-2,-1,280,10,80,20,800,400,20,12,30
410,247,-12,-2,0,260,10,80,20,800,400,20,12,30
398,245,-12,-2,0,260,10,80,20,800,400,20,12,30
386,243,-12,-2,0,260,10,80,20,800,400,20,12,30
374,241,-12,-2,0,260,10,80,20,800,400,20,12,30
362,239,-12,-2,0,260,10,80,20,800,400,20,12,30
350,237,-12,-2,0,260,10,80,20,800,400,20,12,30
338,235,-12,-2,-1,260,10,80,20,800,400,20,12,30
326,233,-12,-2,0,240,10,80,20,800,400,20,12,30
314,231,-12,-2,0,240,10,80,20,800,400,20,12,30
302,229,-12,-2,0,240,10,80,20,800,400,20,12,30
290,227,-12,-2,0,240,10,80,20,800,400,20,12,30
278,225,-12,-2,0,240,10,80,20,800,400,20,12,30
266,223,-12,-2,0,240,10,80,20,800,400,20,12,30
254,221,-12,-2,0,240,10,80,20,800,400,20,12,30
242,219,-12,-2,0,240,10,80,20,800,400,20,12,30
230,217,-12,-2,0,240,10,80,20,800,400,20,12,30
218,215,-12,-2,-1,240,10,80,20,800,400,20,12,30
206,213,-12,-2,0,220,10,80,20,800,400,20,12,30
194,211,-12,-2,0,220,10,80,20,800,400,20,12,30
182,209,-12,-2,0,220,10,80,20,800,400,20,12,30
170,207,-12,-2,0,220,10,80,20,800,400,20,12,30
158,205,-12,-2,0,220,10,80,20,800,400,20,12,30
146,203,-12,-2,-1,220,10,80,20,800,400,20,12,30
134,201,-12,-2,0,200,10,80,20,800,400,20,12,30
122,199,-12,-2,0,200,10,80,20,800,400,20,12,30
110,197,-12,-2,0,200,10,80,20,800,400,20,12,30
98,195,-12,-2,0,200,10,80,20,800,400,20,12,30
86,193,-12,-2,0,200,10,80,20,800,400,20,12,30
74,191,-12,-2,-1,200,10,80,20,800,400,20,12,30
62,189,-12,-2,0,180,10,80,20,800,400,20,12,30
50,187,-12,-2,0,180,10,80,20,800,400,20,12,30
38,185,-12,-2,0,180,10,80,20,800,400,20,12,30
50,183,12,-2,0,180,10,80,20,800,400,20,12,30
62,181,12,-2,-1,180,10,80,20,800,400,20,12,30
74,179,12,-2,0,160,10,80,20,800,400,20,12,30
86,177,12,-2,0,160,10,80,20,800,400,20,12,30
98,175,12,-2,0,160,10,80,20,800,400,20,12,30
110,173,12,-2,0,160,10,80,20,800,400,20,12,30
122,171,12,-2,-1,160,10,80,20,800,400,20,12,30
134,169,12,-2,0,140,10,80,20,800,400,20,12,30
146,167,12,-2,0,140,10,80,20,800,400,20,12,30
158,165,12,-2,0,140,10,80,20,800,400,20,12,30
170,163,12,-2,0,140,10,80,20,800,400,20,12,30
182,161,12,-2,0,140,10,80,20,800,400,20,12,30
194,159,12,-2,0,140,10,80,20,800,400,20,12,30
206,157,12,-2,0,140,10,80,20,800,400,20,12,30
218,155,12,-2,0,140,10,80,20,800,400,20,12,30
230,153,12,-2,-1,140,10,80,20,800,400,20,12,30
242,151,12,-2,0,120,10,80,20,800,400,20,12,30
254,149,12,-2,0,120,10,80,20,800,400,20,12,30
266,147,12,-2,0,120,10,80,20,800,400,20,12,30
278,145,12,-2,0,120,10,80,20,800,400,20,12,30
290,143,12,-2,0,120,10,80,20,800,400,20,12,30
302,141,12,-2,0,120,10,80,20,800,400,20,12,30
314,139,12,-2,0,120,10,80,20,800,400,20,12,30
326,137,12,-2,0,120,10,80,20,800,400,20,12,30
338,135,12,-2,0,120,10,80,20,800,400,20,12,30
350,133,12,-2,0,120,10,80,20,800,400,20,12,30
362,131,12,-2,0,120,10,80,20,800,400,20,12,30
374,129,12,-2,0,120,10,80,20,800,400,20,12,30
386,127,12,-2,-1,120,10,80,20,800,400,20,12,30
398,125,12,-2,0,100,10,80,20,800,400,20,12,30
410,123,12,-2,0,100,10,80,20,800,400,20,12,30
422,121,12,-2,0,100,10,80,20,800,400,20,12,30
434,119,12,-2,0,100,10,80,20,800,400,20,12,30
446,117,12,-2,0,100,10,80,20,800,400,20,12,30
458,115,12,-2,0,100,10,80,20,800,400,20,12,30
470,113,12,-2,0,100,10,80,20,800,400,20,12,30
482,111,12,-2,0,100,10,80,20,800,400,20,12,30
494,109,12,-2,0,100,10,80,20,800,400,20,12,30
506,107,12,-2,0,100,10,80,20,800,400,20,12,30
518,105,12,-2,0,100,10,80,20,800,400,20,12,30
530,103,12,-2,0,100,10,80,20,800,400,20,12,30
542,101,12,-2,0,100,10,80,20,800,400,20,12,30
554,99,12,-2,0,100,10,80,20,800,400,20,12,30
566,97,12,-2,0,100,10,80,20,800,400,20,12,30
578,95,12,-2,-1,100,10,80,20,800,400,20,12,30
590,93,12,-2,0,80,10,80,20,800,400,20,12,30
602,91,12,-2,0,80,10,80,20,800,400,20,12,30
614,89,12,-2,0,80,10,80,20,800,400,20,12,30
626,87,12,-2,0,80,10,80,20,800,400,20,12,30
638,85,12,-2,0,80,10,80,20,800,400,20,12,30
650,83,12,-2,-1,80,10,80,20,800,400,20,12,30
662,81,12,-2,0,60,10,80,20,800,400,20,12,30
674,79,12,-2,0,60,10,80,20,800,400,20,12,30
686,77,12,-2,0,60,10,80,20,800,400,20,12,30
698,75,12,-2,0,60,10,80,20,800,400,20,12,30
710,73,12,-2,0,60,10,80,20,800,400,20,12,30
722,71,12,-2,0,60,10,80,20,800,400,20,12,30
734,69,12,-2,0,60,10,80,20,800,400,20,12,30
746,67,12,-2,0,60,10,80,20,800,400,20,12,30
758,65,12,-2,0,60,10,80,20,800,400,20,12,30
770,63,12,-2,0,60,10,80,20,800,400,20,12,30
758,61,-12,-2,0,60,10,80,20,800,400,20,12,30
746,59,-12,-2,0,60,10,80,20,800,400,20,12,30
734,57,-12,-2,0,60,10,80,20,800,400,20,12,30
722,55,-12,-2,0,60,10,80,20,800,400,20,12,30
710,53,-12,-2,0,60,10,80,20,800,400,20,12,30
698,51,-12,-2,0,60,10,80,20,800,400,20,12,30
686,49,-12,-2,0,60,10,80,20,800,400,20,12,30
674,47,-12,-2,1,60,10,80,20,800,400,20,12,30
662,45,-12,-2,0,80,10,80,20,800,400,20,12,30
650,43,-12,-2,0,80,10,80,20,800,400,20,12,30
638,41,-12,-2,0,80,10,80,20,800,400,20,12,30
626,39,-12,-2,0,80,10,80,20,800,400,20,12,30
614,37,-12,-2,0,80,10,80,20,800,400,20,12,30
602,35,-12,-2,0,80,10,80,20,800,400,20,12,30
590,33,-12,-2,0,80,10,80,20,800,400,20,12,30
578,31,-12,-2,0,80,10,80,20,800,400,20,12,30
566,33,-12,2,0,80,10,80,20,800,400,20,12,30
554,35,-12,2,0,80,10,80,20,800,400,20,12,30
542,37,-12,2,0,80,10,80,20,800,400,20,12,30
530,39,-12,2,0,80,10,80,20,800,400,20,12,30
518,41,-12,2,0,80,10,80,20,800,400,20,12,30
506,43,-12,2,1,80,10,80,20,800,400,20,12,30
494,45,-12,2,0,100,10,80,20,800,400,20,12,30
482,47,-12,2,0,100,10,80,20,800,400,20,12,30
470,49,-12,2,0,100,10,80,20,800,400,20,12,30
458,51,-12,2,0,100,10,80,20,800,400,20,12,30
446,53,-12,2,0,100,10,80,20,800,400,20,12,30
434,55,-12,2,0,100,10,80,20,800,400,20,12,30
422,57,-12,2,0,100,10,80,20,800,400,20,12,30
410,59,-12,2,0,100,10,80,20,800,400,20,12,30
398,61,-12,2,0,100,10,80,20,800,400,20,12,30
386,63,-12,2,0,100,10,80,20,800,400,20,12,30
374,65,-12,2,0,100,10,80,20,800,400,20,12,30
362,67,-12,2,0,100,10,80,20,800,400,20,12,30
350,69,-12,2,0,100,10,80,20,800,400,20,12,30
338,71,-12,2,0,100,10,80,20,800,400,20,12,30
326,73,-12,2,0,100,10,80,20,800,400,20,12,30
314,75,-12,2,0,100,10,80,20,800,400,20,12,30
302,77,-12,2,0,100,10,80,20,800,400,20,12,30
290,79,-12,2,0,100,10,80,20,800,400,20,12,30
278,81,-12,2,0,100,10,80,20,800,400,20,12,30
266,83,-12,2,0,100,10,80,20,800,400,20,12,30
254,85,-12,2,0,100,10,80,20,800,400,20,12,30
242,87,-12,2,0,100,10,80,20,800,400,20,12,30
230,89,-12,2,0,100,10,80,20,800,400,20,12,30
218,91,-12,2,0,100,10,80,20,800,400,20,12,30
206,93,-12,2,0,100,10,80,20,800,400,20,12,30
194,95,-12,2,0,100,10,80,20,800,400,20,12,30
182,97,-12,2,0,100,10,80,20,800,400,20,12,30
170,99,-12,2,0,100,10,80,20,800,400,20,12,30
158,101,-12,2,0,100,10,80,20,800,400,20,12,30
146,103,-12,2,0,100,10,80,20,800,400,20,12,30
134,105,-12,2,0,100,10,80,20,800,400,20,12,30
122,107,-12,2,0,100,10,80,20,800,400,20,12,30
110,109,-12,2,0,100,10,80,20,800,400,20,12,30
98,111,-12,2,0,100,10,80,20,800,400,20,12,30
86,113,-12,2,0,100,10,80,20,800,400,20,12,30
74,115,-12,2,0,100,10,80,20,800,400,20,12,30
62,117,-12,2,0,100,10,80,20,800,400,20,12,30
50,119,-12,2,0,100,10,80,20,800,400,20,12,30
38,121,-12,2,0,100,10,80,20,800,400,20,12,30
50,123,12,2,1,100,10,80,20,800,400,20,12,30
62,125,12,2,0,120,10,80,20,800,400,20,12,30
74,127,12,2,0,120,10,80,20,800,400,20,12,30
86,129,12,2,0,120,10,80,20,800,400,20,12,30
98,131,12,2,0,120,10,80,20,800,400,20,12,30
110,133,12,2,0,120,10,80,20,800,400,20,12,30
122,135,12,2,1,120,10,80,20,800,400,20,12,30
134,137,12,2,0,140,10,80,20,800,400,20,12,30
146,139,12,2,0,140,10,80,20,800,400,20,12,30
158,141,12,2,0,140,10,80,20,800,400,20,12,30
170,143,12,2,0,140,10,80,20,800,400,20,12,30
182,145,12,2,1,140,10,80,20,800,400,20,12,30
194,147,12,2,0,160,10,80,20,800,400,20,12,30
206,149,12,2,0,160,10,80,20,800,400,20,12,30
218,151,12,2,1,160,10,80,20,800,400,20,12,30
230,153,12,2,0,180,10,80,20,800,400,20,12,30
242,155,12,2,0,180,10,80,20,800,400,20,12,30
254,157,12,2,0,180,10,80,20,800,400,20,12,30
266,159,12,2,0,180,10,80,20,800,400,20,12,30
278,161,12,2,0,180,10,80,20,800,400,20,12,30
290,163,12,2,0,180,10,80,20,800,400,20,12,30
302,165,12,2,0,180,10,80,20,800,400,20,12,30
314,167,12,2,0,180,10,80,20,800,400,20,12,30
326,169,12,2,0,180,10,80,20,800,400,20,12,30
338,171,12,2,0,180,10,80,20,800,400,20,12,30
350,173,12,2,0,180,10,80,20,800,400,20,12,30
362,175,12,2,0,180,10,80,20,800,400,20,12,30
374,177,12,2,0,180,10,80,20,800,400,20,12,30
386,179,12,2,0,180,10,80,20,800,400,20,12,30
398,181,12,2,0,180,10,80,20,800,400,20,12,30
410,183,12,2,0,180,10,80,20,800,400,20,12,30
422,185,12,2,0,180,10,80,20,800,400,20,12,30
434,187,12,2,0,180,10,80,20,800,400,20,12,30
446,189,12,2,1,180,10,80,20,800,400,20,12,30
458,191,12,2,0,200,10,80,20,800,400,20,12,30
470,193,12,2,0,200,10,80,20,800,400,20,12,30
482,195,12,2,0,200,10,80,20,800,400,20,12,30
494,197,12,2,0,200,10,80,20,800,400,20,12,30
506,199,12,2,0,200,10,80,20,800,400,20,12,30
518,201,12,2,1,200,10,80,20,800,400,20,12,30
530,203,12,2,0,220,10,80,20,800,400,20,12,30
542,205,12,2,0,220,10,80,20,800,400,20,12,30
554,207,12,2,0,220,10,80,20,800,400,20,12,30
566,209,12,2,0,220,10,80,20,800,400,20,12,30
578,211,12,2,0,220,10,80,20,800,400,20,12,30
590,213,12,2,0,220,10,80,20,800,400,20,12,30
602,215,12,2,0,220,10,80,20,800,400,20,12,30
614,217,12,2,1,220,10,80,20,800,400,20,12,30
626,219,12,2,0,240,10,80,20,800,400,20,12,30
638,221,12,2,0,240,10,80,20,800,400,20,12,30
650,223,12,2,0,240,10,80,20,800,400,20,12,30
662,225,12,2,0,240,10,80,20,800,400,20,12,30
674,227,12,2,0,240,10,80,20,800,400,20,12,30
686,229,12,2,0,240,10,80,20,800,400,20,12,30
698,231,12,2,0,240,10,80,20,800,400,20,12,30
710,233,12,2,0,240,10,80,20,800,400,20,12,30
722,235,12,2,0,240,10,80,20,800,400,20,12,30
734,237,12,2,0,240,10,80,20,800,400,20,12,30
746,239,12,2,0,240,10,80,20,800,400,20,12,30
758,241,12,2,0,240,10,80,20,800,400,20,12,30
770,243,12,2,0,240,10,80,20,800,400,20,12,30
758,245,-12,2,0,240,10,80,20,800,400,20,12,30
746,247,-12,2,0,240,10,80,20,800,400,20,12,30
734,249,-12,2,0,240,10,80,20,800,400,20,12,30
722,251,-12,2,1,240,10,80,20,800,400,20,12,30
710,253,-12,2,0,260,10,80,20,800,400,20,12,30
698,255,-12,2,0,260,10,80,20,800,400,20,12,30
686,257,-12,2,0,260,10,80,20,800,400,20,12,30
674,259,-12,2,0,260,10,80,20,800,400,20,12,30
662,261,-12,2,0,260,10,80,20,800,400,20,12,30
650,263,-12,2,0,260,10,80,20,800,400,20,12,30
638,265,-12,2,0,260,10,80,20,800,400,20,12,30
626,267,-12,2,0,260,10,80,20,800,400,20,12,30
614,269,-12,2,0,260,10,80,20,800,400,20,12,30
602,271,-12,2,0,260,10,80,20,800,400,20,12,30
590,273,-12,2,0,260,10,80,20,800,400,20,12,30
578,275,-12,2,0,260,10,80,20,800,400,20,12,30
566,277,-12,2,0,260,10,80,20,800,400,20,12,30
554,279,-12,2,0,260,10,80,20,800,400,20,12,30
542,281,-12,2,0,260,10,80,20,800,400,20,12,30
530,283,-12,2,0,260,10,80,20,800,400,20,12,30
518,285,-12,2,0,260,10,80,20,800,400,20,12,30
506,287,-12,2,0,260,10,80,20,800,400,20,12,30
494,289,-12,2,0,260,10,80,20,800,400,20,12,30
482,291,-12,2,0,260,10,80,20,800,400,20,12,30
470,293,-12,2,0,260,10,80,20,800,400,20,12,30
458,295,-12,2,0,260,10,80,20,800,400,20,12,30
446,297,-12,2,0,260,10,80,20,800,400,20,12,30
434,299,-12,2,0,260,10,80,20,800,400,20,12,30
422,301,-12,2,0,260,10,80,20,800,400,20,12,30
410,303,-12,2,0,260,10,80,20,800,400,20,12,30
398,305,-12,2,0,260,10,80,20,800,400,20,12,30
386,307,-12,2,0,260,10,80,20,800,400,20,12,30
374,309,-12,2,0,260,10,80,20,800,400,20,12,30
362,311,-12,2,0,260,10,80,20,800,400,20,12,30
350,313,-12,2,0,260,10,80,20,800,400,20,12,30
338,315,-12,2,0,260,10,80,20,800,400,20,12,30
326,317,-12,2,0,260,10,80,20,800,400,20,12,30
314,319,-12,2,0,260,10,80,20,800,400,20,12,30
302,321,-12,2,0,260,10,80,20,800,400,20,12,30
290,323,-12,2,1,260,10,80,20,800,400,20,12,30
278,325,-12,2,0,280,10,80,20,800,400,20,12,30
266,327,-12,2,0,280,10,80,20,800,400,20,12,30
254,329,-12,2,0,280,10,80,20,800,400,20,12,30
242,331,-12,2,0,280,10,80,20,800,400,20,12,30
230,333,-12,2,0,280,10,80,20,800,400,20,12,30
218,335,-12,2,0,280,10,80,20,800,400,20,12,30
206,337,-12,2,0,280,10,80,20,800,400,20,12,30
194,339,-12,2,0,280,10,80,20,800,400,20,12,30
182,341,-12,2,0,280,10,80,20,800,400,20,12,30
170,343,-12,2,0,280,10,80,20,800,400,20,12,30
158,345,-12,2,0,280,10,80,20,800,400,20,12,30
146,347,-12,2,0,280,10,80,20,800,400,20,12,30
134,349,-12,2,0,280,10,80,20,800,400,20,12,30
122,351,-12,2,1,280,10,80,20,800,400,20,12,30
110,353,-12,2,0,300,10,80,20,800,400,20,12,30
98,355,-12,2,0,300,10,80,20,800,400,20,12,30
86,357,-12,2,0,300,10,80,20,800,400,20,12,30
74,359,-12,2,0,300,10,80,20,800,400,20,12,30
62,361,-12,2,0,300,10,80,20,800,400,20,12,30
50,363,-12,2,0,300,10,80,20,800,400,20,12,30
38,365,-12,2,0,300,10,80,20,800,400,20,12,30
50,367,12,2,0,300,10,80,20,800,400,20,12,30
62,369,12,2,0,300,10,80,20,800,400,20,12,30
74,367,12,-2,0,300,10,80,20,800,400,20,12,30
86,365,12,-2,0,300,10,80,20,800,400,20,12,30
98,363,12,-2,0,300,10,80,20,800,400,20,12,30
110,361,12,-2,0,300,10,80,20,800,400,20,12,30
122,359,12,-2,0,300,10,80,20,800,400,20,12,30
134,357,12,-2,0,300,10,80,20,800,400,20,12,30
146,355,12,-2,0,300,10,80,20,800,400,20,12,30
158,353,12,-2,0,300,10,80,20,800,400,20,12,30
170,351,12,-2,0,300,10,80,20,800,400,20,12,30
182,349,12,-2,0,300,10,80,20,800,400,20,12,30
194,347,12,-2,0,300,10,80,20,800,400,20,12,30
206,345,12,-2,0,300,10,80,20,800,400,20,12,30
218,343,12,-2,0,300,10,80,20,800,400,20,12,30
230,341,12,-2,0,300,10,80,20,800,400,20,12,30
242,339,12,-2,0,300,10,80,20,800,400,20,12,30
254,337,12,-2,0,300,10,80,20,800,400,20,12,30
266,335,12,-2,0,300,10,80,20,800,400,20,12,30
278,333,12,-2,0,300,10,80,20,800,400,20,12,30
290,331,12,-2,0,300,10,80,20,800,400,20,12,30
302,329,12,-2,0,300,10,80,20,800,400,20,12,30
314,327,12,-2,0,300,10,80,20,800,400,20,12,30
326,325,12,-2,-1,300,10,80,20,800,400,20,12,30
338,323,12,-2,0,280,10,80,20,800,400,20,12,30
350,321,12,-2,0,280,10,80,20,800,400,20,12,30
362,319,12,-2,0,280,10,80,20,800,400,20,12,30
374,317,12,-2,0,280,10,80,20,800,400,20,12,30
386,315,12,-2,0,280,10,80,20,800,400,20,12,30
398,313,12,-2,0,280,10,80,20,800,400,20,12,30
410,311,12,-2,0,280,10,80,20,800,400,20,12,30
422,309,12,-2,0,280,10,80,20,800,400,20,12,30
434,307,12,-2,0,280,10,80,20,800,400,20,12,30
446,305,12,-2,0,280,10,80,20,800,400,20,12,30
458,303,12,-2,0,280,10,80,20,800,400,20,12,30
470,301,12,-2,0,280,10,80,20,800,400,20,12,30
482,299,12,-2,0,280,10,80,20,800,400,20,12,30
494,297,12,-2,0,280,10,80,20,800,400,20,12,30
506,295,12,-2,0,280,10,80,20,800,400,20,12,30
518,293,12,-2,0,280,10,80,20,800,400,20,12,30
